cs_year,date_occur,crime,description,ileads_address,ileads_street,address,address_norm
2014,3/20/2014 23:20,10000,HOMICIDE,3515,MINNESOTA AVE,3515 MINNESOTA AVE,3515 Minnesota Ave
2014,3/21/2014 16:20,10000,HOMICIDE,2505,HODIAMONT,2505 HODIAMONT,2505 Hodiamont
2014,3/24/2014 2:00,10000,HOMICIDE,1205,N 7TH ST,1205 N 7TH ST,1205 N 7th St
2014,3/26/2014 12:15,10000,HOMICIDE,3170,S COMPTON AVE,3170 S COMPTON AVE,3170 S Compton Ave
2014,3/26/2014 20:56,10000,HOMICIDE,3630,THOLOZAN AVE,3630 THOLOZAN AVE,3630 Tholozan Ave
2014,3/30/2014 14:03,10000,HOMICIDE,8933,RIVERVIEW BLVD,8933 RIVERVIEW BLVD,8933 Riverview Blvd
2014,4/2/2014 14:29,10000,HOMICIDE,1957,BELT AVE,1957 BELT AVE,1957 Belt Ave
2014,4/2/2014 14:29,10000,HOMICIDE,1957,BELT AVE,1957 BELT AVE,1957 Belt Ave
2014,4/6/2014 12:24,10000,HOMICIDE,2552,N MARKET ST,2552 N MARKET ST,2552 N Market St
2014,4/7/2014 14:00,10000,HOMICIDE,4828,N BROADWAY,4828 N BROADWAY,4828 N Broadway
2014,4/7/2014 21:52,10000,HOMICIDE,4837,HAMMETT PL,4837 HAMMETT PL,4837 Hammett Pl
2014,4/10/2014 14:40,10000,HOMICIDE,3627,HARRIS AVE,3627 HARRIS AVE,3627 Harris Ave
2014,4/12/2014 3:50,10000,HOMICIDE,618,HOLLY HILLS AVE,618 HOLLY HILLS AVE,618 Holly Hills Ave
2014,4/18/2014 21:35,10000,HOMICIDE,5720,TERRY AVE,5720 TERRY AVE,5720 Terry Ave
2014,4/20/2014 22:00,10000,HOMICIDE,4672,POPE AVE,4672 POPE AVE,4672 Pope Ave
2014,4/22/2014 0:56,10000,HOMICIDE,1924,CLARA AVE,1924 CLARA AVE,1924 Clara Ave
2014,05/04/2014 20:30,10000,HOMICIDE,2632,BURD AVE,2632 BURD AVE,2632 Burd Ave
2014,05/05/2014 12:01,10000,HOMICIDE,4452,WASHINGTON AVE,4452 WASHINGTON AVE,4452 Washington Ave
2014,05/11/2014 19:34,10000,HOMICIDE,10,LEWIS PL,10 LEWIS PL,10 Lewis Pl
2014,05/14/2014 10:30,10000,HOMICIDE,301,N 13TH ST,301 N 13TH ST,301 N 13th St
2014,05/18/2014 21:25,10000,HOMICIDE,3139,CLAY AVE,3139 CLAY AVE,3139 Clay Ave
2014,05/19/2014 14:35,10000,HOMICIDE,5564,DELMAR BLVD,5564 DELMAR BLVD,5564 Delmar Blvd
2014,05/19/2014 23:35,10000,HOMICIDE,4404,WALLACE AVE,4404 WALLACE AVE,4404 Wallace Ave
2014,05/27/2014 12:25,10000,HOMICIDE,4720,N 20TH ST,4720 N 20TH ST,4720 N 20th St
2014,5/31/2014 22:50,10000,HOMICIDE,5109,NORTHLAND AVE,5109 NORTHLAND AVE,5109 Northland Ave
2014,6/4/2014 18:00,10000,HOMICIDE,6141,ALASKA AVE,6141 ALASKA AVE,6141 Alaska Ave
2014,6/9/2014 22:53,10000,HOMICIDE,4606,NEWPORT AVE,4606 NEWPORT AVE,4606 Newport Ave
2014,6/21/2014 23:15,10000,HOMICIDE,5930,THEODORE AVE,5930 THEODORE AVE,5930 Theodore Ave
2014,6/22/2014 2:30,10000,HOMICIDE,3915,ST LOUIS AVE,3915 ST LOUIS AVE,3915 St Louis Ave
2014,6/22/2014 18:57,10000,HOMICIDE,3922,OREGON AVE,3922 OREGON AVE,3922 Oregon Ave
2014,6/27/2014 15:40,10000,HOMICIDE,1319,N 14TH ST,1319 N 14TH ST,1319 N 14th St
2014,07/02/2014 13:46,10000,HOMICIDE,1314,WALTON AVE,1314 WALTON AVE,1314 Walton Ave
2014,07/04/2014 20:18,10000,HOMICIDE,4729,HAMMETT PL,4729 HAMMETT PL,4729 Hammett Pl
2014,07/05/2014 01:47,10000,HOMICIDE,201,CARR ST,201 CARR ST,201 Carr St
2014,07/06/2014 15:00,10000,HOMICIDE,3404,CHIPPEWA ST,3404 CHIPPEWA ST,3404 Chippewa St
2014,07/09/2014 01:28,10000,HOMICIDE,5841,CABANNE AVE,5841 CABANNE AVE,5841 Cabanne Ave
2014,07/09/2014 01:28,10000,HOMICIDE,5841,CABANNE AVE,5841 CABANNE AVE,5841 Cabanne Ave
2014,07/16/2014 20:30,10000,HOMICIDE,2930,SULLIVAN AVE,2930 SULLIVAN AVE,2930 Sullivan Ave
2014,07/20/2014 16:35,10000,HOMICIDE,733,THRUSH AVE,733 THRUSH AVE,733 Thrush Ave
2014,07/23/2014 00:10,10000,HOMICIDE,6055,W FLORISSANT AVE,6055 W FLORISSANT AVE,6055 W Florissant Ave
2014,07/23/2014 23:02,10000,HOMICIDE,1912,WARREN ST,1912 WARREN ST,1912 Warren St
2014,07/24/2014 01:40,10000,HOMICIDE,7318,VERMONT AVE,7318 VERMONT AVE,7318 Vermont Ave
2014,07/29/2014 01:50,10000,HOMICIDE,6201,MICHIGAN AVE,6201 MICHIGAN AVE,6201 Michigan Ave
2014,07/30/2014 19:47,10000,HOMICIDE,1949,HODIAMONT AVE,1949 HODIAMONT AVE,1949 Hodiamont Ave
2014,08/04/2014 21:03,10000,HOMICIDE,10549,RIVERVIEW DR,10549 RIVERVIEW DR,10549 Riverview Dr
2014,08/05/2014 07:21,10000,HOMICIDE,4450,MINNESOTA AVE,4450 MINNESOTA AVE,4450 Minnesota Ave
2014,08/05/2014 21:46,10000,HOMICIDE,5420,N KINGSHIGHWAY BLVD,5420 N KINGSHIGHWAY BLVD,5420 N Kingshighway Blvd
2014,08/08/2014 18:55,10000,HOMICIDE,4341,WARNE,4341 WARNE,4341 Warne
2014,08/09/2014 23:55,10000,HOMICIDE,1444,N KINGSHIGHWAY BLVD,1444 N KINGSHIGHWAY BLVD,1444 N Kingshighway Blvd
2014,08/10/2014 22:36,10000,HOMICIDE,3620,SALENA ST,3620 SALENA ST,3620 Salena St
2014,08/18/2014 00:10,10000,HOMICIDE,0,UNKNOWN,NA,
2014,08/18/2014 23:01,10000,HOMICIDE,5038,PAGE BLVD,5038 PAGE BLVD,5038 Page Blvd
2014,08/19/2014 12:15,10000,HOMICIDE,8713,RIVERVIEW BLVD,8713 RIVERVIEW BLVD,8713 Riverview Blvd
2014,08/19/2014 22:00,10000,HOMICIDE,2811,MIAMI ST,2811 MIAMI ST,2811 Miami St
2014,08/21/2014 20:42,10000,HOMICIDE,4050,DELMAR BLVD,4050 DELMAR BLVD,4050 Delmar Blvd
2014,08/23/2014 16:30,10000,HOMICIDE,4020,GLASGOW AVE,4020 GLASGOW AVE,4020 Glasgow Ave
2014,08/23/2014 21:22,10000,HOMICIDE,2425,N SPRING AVE,2425 N SPRING AVE,2425 N Spring Ave
2014,08/28/2014 14:42,10000,HOMICIDE,2708,BLAIR AVE,2708 BLAIR AVE,2708 Blair Ave
2014,08/29/2014 17:27,10000,HOMICIDE,4429,ST FERDINAND AVE,4429 ST FERDINAND AVE,4429 St Ferdinand Ave
2014,08/29/2014 23:59,10000,HOMICIDE,5885,SAINT LOUIS AVE,5885 SAINT LOUIS AVE,5885 Saint Louis Ave
2014,08/31/2014 14:15,10000,HOMICIDE,4232,N 19TH ST,4232 N 19TH ST,4232 N 19th St
2014,09/03/2014 00:16,10000,HOMICIDE,7200,MICHIGAN AVE,7200 MICHIGAN AVE,7200 Michigan Ave
2014,09/04/2014 14:49,10000,HOMICIDE,430,ADELAIDE AVE,430 ADELAIDE AVE,430 Adelaide Ave
2014,09/04/2014 18:16,10000,HOMICIDE,1724,N 20TH ST,1724 N 20TH ST,1724 N 20th St
2014,09/04/2014 19:41,10000,HOMICIDE,0,E GRAND AVE / I 70 EASTBOUND,E GRAND AVE / I 70 EASTBOUND,E Grand Ave at I 70 Eastbound
2014,09/04/2014 21:30,10000,HOMICIDE,4235,OBEAR AVE,4235 OBEAR AVE,4235 Obear Ave
2014,09/05/2014 07:50,10000,HOMICIDE,1249,GOODFELLOW BLVD,1249 GOODFELLOW BLVD,1249 Goodfellow Blvd
2014,09/05/2014 07:50,10000,HOMICIDE,1249,GOODFELLOW BLVD,1249 GOODFELLOW BLVD,1249 Goodfellow Blvd
2014,09/05/2014 22:10,10000,HOMICIDE,2654,GRAVOIS AVE,2654 GRAVOIS AVE,2654 Gravois Ave
2014,09/07/2014 21:46,10000,HOMICIDE,1201,N SKINKER PKWY,1201 N SKINKER PKWY,1201 N Skinker Pkwy
2014,09/15/2014 21:30,10000,HOMICIDE,8649,RIVERVIEW BLVD,8649 RIVERVIEW BLVD,8649 Riverview Blvd
2014,09/20/2014 18:40,10000,HOMICIDE,1233,BRISTOL LN,1233 BRISTOL LN,1233 Bristol Ln
2014,09/24/2014 20:30,10000,HOMICIDE,2850,N EUCLID AVE,2850 N EUCLID AVE,2850 N Euclid Ave
2014,09/25/2014 21:51,10000,HOMICIDE,4042,COTE BRILLIANTE AVE,4042 COTE BRILLIANTE AVE,4042 Cote Brilliante Ave
2014,09/25/2014 21:51,10000,HOMICIDE,4042,COTE BRILLIANTE AVE,4042 COTE BRILLIANTE AVE,4042 Cote Brilliante Ave
2014,09/27/2014 02:43,10000,HOMICIDE,1530,S 7TH ST,1530 S 7TH ST,1530 S 7th St
2014,10/01/2014 20:37,10000,HOMICIDE,3471,MONTANA ST,3471 MONTANA ST,3471 Montana St
2014,10/06/2014 14:30,10000,HOMICIDE,2,S 4TH ST,2 S 4TH ST,2 S 4th St
2014,10/06/2014 14:30,10000,HOMICIDE,2,S 4TH ST,2 S 4TH ST,2 S 4th St
2014,10/8/2014 19:28,10000,HOMICIDE,4178,SHAW BLVD,4178 SHAW BLVD,4178 Shaw Blvd
2014,10/10/2014 15:39,10000,HOMICIDE,999,CLARK AVE,999 CLARK AVE,999 Clark Ave
2014,10/14/2014 00:40,10000,HOMICIDE,4575,ALICE AVE,4575 ALICE AVE,4575 Alice Ave
2014,10/14/2014 08:50,10000,HOMICIDE,0,"@OFALLON PARK : XY(90032441,10",O'FALLON PARK,O'fallon Park
2014,10/14/2014 08:50,10000,HOMICIDE,0,"@OFALLON PARK : XY(90032441,10",O'FALLON PARK,O'fallon Park
2014,10/14/2014 15:30,10000,HOMICIDE,5517,THRUSH AVE,5517 THRUSH AVE,5517 Thrush Ave
2014,10/14/2014 19:43,10000,HOMICIDE,1333,PRAIRIE AVE,1333 PRAIRIE AVE,1333 Prairie Ave
2014,10/17/2014 22:21,10000,HOMICIDE,5056,CLAXTON AVE,5056 CLAXTON AVE,5056 Claxton Ave
2014,10/18/2014 23:41,10000,HOMICIDE,5652,LILLIAN AVE,5652 LILLIAN AVE,5652 Lillian Ave
2014,10/19/2014 02:10,10000,HOMICIDE,5702,SALOMA AVE,5702 SALOMA AVE,5702 Saloma Ave
2014,10/21/2014 14:57,10000,HOMICIDE,2900,HEBERT ST,2900 HEBERT ST,2900 Hebert St
2014,10/21/2014 18:23,10000,HOMICIDE,5122,GOODFELLOW BLVD,5122 GOODFELLOW BLVD,5122 Goodfellow Blvd
2014,10/21/2014 20:26,10000,HOMICIDE,4914,BEACON AVE,4914 BEACON AVE,4914 Beacon Ave
2014,10/22/2014 16:52,10000,HOMICIDE,3507,PENNSYLVANIA AVE,3507 PENNSYLVANIA AVE,3507 Pennsylvania Ave
2014,10/23/2014 22:05,10000,HOMICIDE,5028,QUEENS AVE,5028 QUEENS AVE,5028 Queens Ave
2014,10/24/2014 12:30,10000,HOMICIDE,2747,GOODFELLOW BLVD,2747 GOODFELLOW BLVD,2747 Goodfellow Blvd
2014,10/24/2014 20:28,10000,HOMICIDE,1518,LINTON AVE,1518 LINTON AVE,1518 Linton Ave
2014,10/31/2014 17:20,10000,HOMICIDE,1205,HAMPTON AVE,1205 HAMPTON AVE,1205 Hampton Ave
2014,11/2/2014 18:27,10000,HOMICIDE,5747,GOODFELLOW PL,5747 GOODFELLOW PL,5747 Goodfellow Pl
2014,11/9/2014 1:00,10000,HOMICIDE,5248,MINERVA AVE,5248 MINERVA AVE,5248 Minerva Ave
2014,11/10/2014 13:30,10000,HOMICIDE,2311,RUSSELL BLVD,2311 RUSSELL BLVD,2311 Russell Blvd
2014,11/10/2014 21:08,10000,HOMICIDE,5600,PERSHING AVE,5600 PERSHING AVE,5600 Pershing Ave
2014,11/11/2014 15:53,10000,HOMICIDE,4808,LEDUC ST,4808 LEDUC ST,4808 Leduc St
2014,11/12/2014 15:45,10000,HOMICIDE,8721,ANNETTA ST,8721 ANNETTA ST,8721 Annetta St
2014,11/12/2014 17:09,10000,HOMICIDE,4008,CORA AVE,4008 CORA AVE,4008 Cora Ave
2014,11/13/2014 20:00,10000,HOMICIDE,4105,CALIFORNIA AVE,4105 CALIFORNIA AVE,4105 California Ave
2014,11/16/2014 17:57,10000,HOMICIDE,201,N 17TH ST,201 N 17TH ST,201 N 17th St
2014,11/17/2014 11:18,10000,HOMICIDE,844,CANAAN,844 CANAAN,844 Canaan
2014,11/19/2014 3:02,10000,HOMICIDE,8512,PARK LN,8512 PARK LN,8512 Park Ln
2014,11/19/2014 21:47,10000,HOMICIDE,6105,ETZEL AVE,6105 ETZEL AVE,6105 Etzel Ave
2014,11/21/2014 14:05,10000,HOMICIDE,6001,W FLORISSANT AVE,6001 W FLORISSANT AVE,6001 W Florissant Ave
2014,11/22/2014 12:57,10000,HOMICIDE,4000,LABADIE AVE,4000 LABADIE AVE,4000 Labadie Ave
2014,11/25/2014 22:18,10000,HOMICIDE,4716,VERNON AVE,4716 VERNON AVE,4716 Vernon Ave
2014,11/28/2014 21:23,10000,HOMICIDE,940,HARLAN AVE,940 HARLAN AVE,940 Harlan Ave
2014,11/28/2014 23:17,10000,HOMICIDE,4041,PECK ST,4041 PECK ST,4041 Peck St
2014,11/30/2014 1:15,10000,HOMICIDE,4210,ITASKA ST,4210 ITASKA ST,4210 Itaska St
2014,12/02/2014 00:01,10000,HOMICIDE,3841,GUSTINE AVE,3841 GUSTINE AVE,3841 Gustine Ave
2014,12/02/2014 22:55,10000,HOMICIDE,6023,VIRGINIA AVE,6023 VIRGINIA AVE,6023 Virginia Ave
2014,12/03/2014 16:30,10000,HOMICIDE,5725,TERRY AVE,5725 TERRY AVE,5725 Terry Ave
2014,12/04/2014 16:55,10000,HOMICIDE,4599,PAGE BLVD,4599 PAGE BLVD,4599 Page Blvd
2014,12/05/2014 08:10,10000,HOMICIDE,3010,THOMAS ST,3010 THOMAS ST,3010 Thomas St
2014,12/06/2014 10:45,10000,HOMICIDE,1817,MCLARAN AVE,1817 MCLARAN AVE,1817 Mclaran Ave
2014,12/07/2014 16:20,10000,HOMICIDE,4753,S COMPTON AVE,4753 S COMPTON AVE,4753 S Compton Ave
2014,12/08/2014 17:48,10000,HOMICIDE,4404,LABADIE AVE,4404 LABADIE AVE,4404 Labadie Ave
2014,12/08/2014 18:05,10000,HOMICIDE,4109,ENRIGHT AVE,4109 ENRIGHT AVE,4109 Enright Ave
2014,12/09/2014 19:50,10000,HOMICIDE,5029,EMERSON AVE,5029 EMERSON AVE,5029 Emerson Ave
2014,12/14/2014 02:59,10000,HOMICIDE,8880,N BROADWAY,8880 N BROADWAY,8880 N Broadway
2014,12/15/2014 14:45,10000,HOMICIDE,4669,DEWEY AVE,4669 DEWEY AVE,4669 Dewey Ave
2014,12/16/2014 13:27,10000,HOMICIDE,300,WALSH ST,300 WALSH ST,300 Walsh St
2014,12/19/2014 20:30,10000,HOMICIDE,711,THRUSH AVE,711 THRUSH AVE,711 Thrush Ave
2014,12/21/2014 01:00,10000,HOMICIDE,5505,LINDELL BLVD,5505 LINDELL BLVD,5505 Lindell Blvd
2014,12/23/2014 16:00,10000,HOMICIDE,2811,DAYTON ST,2811 DAYTON ST,2811 Dayton St
2014,12/23/2014 19:24,10000,HOMICIDE,5401,RIDGE AVE,5401 RIDGE AVE,5401 Ridge Ave
2014,12/24/2014 12:11,10000,HOMICIDE,818,CLARENDON AVE,818 CLARENDON AVE,818 Clarendon Ave
2014,12/24/2014 17:20,10000,HOMICIDE,1610,OLIVE ST,1610 OLIVE ST,1610 Olive St
2014,12/24/2014 19:26,10000,HOMICIDE,5019,KENSINGTON AVE,5019 KENSINGTON AVE,5019 Kensington Ave
2014,12/26/2014 09:34,10000,HOMICIDE,5889,PLYMOUTH AVE,5889 PLYMOUTH AVE,5889 Plymouth Ave
2014,12/29/2014 20:17,10000,HOMICIDE,4183,ENRIGHT AVE,4183 ENRIGHT AVE,4183 Enright Ave
2015,1/3/2015 2:38,10000,HOMICIDE,1119,N TUCKER BLVD,1119 N TUCKER BLVD,1119 N Tucker Blvd
2015,1/11/2015 0:43,10000,HOMICIDE,700,N 15TH ST,700 N 15TH ST,700 N 15th St
2015,1/14/2015 19:25,10000,HOMICIDE,5034,CATES AVE,5034 CATES AVE,5034 Cates Ave
2015,1/15/2015 0:20,10000,HOMICIDE,7860,TENNESSEE PL,7860 TENNESSEE PL,7860 Tennessee Pl
2015,1/15/2015 0:43,10000,HOMICIDE,3502,OSAGE ST,3502 OSAGE ST,3502 Osage St
2015,1/15/2015 0:43,10000,HOMICIDE,3502,OSAGE ST,3502 OSAGE ST,3502 Osage St
2015,1/15/2015 2:50,10000,HOMICIDE,2111,SULPHUR AVE,2111 SULPHUR AVE,2111 Sulphur Ave
2015,1/15/2015 8:00,10000,HOMICIDE,1010,S TUCKER BLVD,1010 S TUCKER BLVD,1010 S Tucker Blvd
2015,1/15/2015 17:15,10000,HOMICIDE,5640,ACME AVE,5640 ACME AVE,5640 Acme Ave
2015,1/16/2015 22:27,10000,HOMICIDE,4420,PENNSYLVANIA AVE,4420 PENNSYLVANIA AVE,4420 Pennsylvania Ave
2015,1/18/2015 0:05,10000,HOMICIDE,4572,EVANS AVE,4572 EVANS AVE,4572 Evans Ave
2015,1/18/2015 9:00,10000,HOMICIDE,7140,N BROADWAY,7140 N BROADWAY,7140 N Broadway
2015,1/19/2015 10:40,10000,HOMICIDE,4460,ITASKA ST,4460 ITASKA ST,4460 Itaska St
2015,1/20/2015 23:08,10000,HOMICIDE,4735,CUPPLES PL,4735 CUPPLES PL,4735 Cupples Pl
2015,1/21/2015 21:45,10000,HOMICIDE,4660,COTTAGE,4660 COTTAGE,4660 Cottage
2015,1/27/2015 0:36,10000,HOMICIDE,5820,CABANNE AVE,5820 CABANNE AVE,5820 Cabanne Ave
2015,1/30/2015 19:50,10000,HOMICIDE,4100,HULL PL,4100 HULL PL,4100 Hull Pl
2015,2/3/2015 15:35,10000,HOMICIDE,4133,MINNESOTA AVE,4133 MINNESOTA AVE,4133 Minnesota Ave
2015,02/05/2015 15:19,10000,HOMICIDE,6200,I 55 NORTHBOUND,6200 I 55 NORTHBOUND,6200 I 55 Northbound
2015,02/09/2015 17:13,10000,HOMICIDE,4548,N KINGSHIGHWAY BLVD,4548 N KINGSHIGHWAY BLVD,4548 N Kingshighway Blvd
2015,02/10/2015 18:53,10000,HOMICIDE,5811,SELBER CT,5811 SELBER CT,5811 Selber Ct
2015,02/13/2015 00:21,10000,HOMICIDE,4420,CHIPPEWA ST,4420 CHIPPEWA ST,4420 Chippewa St
2015,02/14/2015 00:01,10000,HOMICIDE,4335,MINNESOTA AVE,4335 MINNESOTA AVE,4335 Minnesota Ave
2015,02/15/2015 02:34,10000,HOMICIDE,4055,MCREE AVE,4055 MCREE AVE,4055 Mcree Ave
2015,2/19/2015 21:29,10000,HOMICIDE,3916,FLORISSANT,3916 FLORISSANT,3916 Florissant
2015,02/25/2015 16:00,10000,HOMICIDE,3144,N SARAH ST,3144 N SARAH ST,3144 N Sarah St
2015,03/11/2015 19:00,10000,HOMICIDE,4500,W FLORISSANT AVE,4500 W FLORISSANT AVE,4500 W Florissant Ave
2015,03/14/2015 19:35,10000,HOMICIDE,4671,ELMBANK AVE,4671 ELMBANK AVE,4671 Elmbank Ave
2015,03/18/2015 11:50,10000,HOMICIDE,0,HAMPTON AVE / I 44 WESTBOUND,HAMPTON AVE / I 44 WESTBOUND,Hampton Ave at I 44 Westbound
2015,03/18/2015 11:50,10000,HOMICIDE,0,HAMPTON AVE / I 44 WESTBOUND,HAMPTON AVE / I 44 WESTBOUND,Hampton Ave at I 44 Westbound
2015,03/23/2015 23:20,10000,HOMICIDE,4301,GOODFELLOW BLVD,4301 GOODFELLOW BLVD,4301 Goodfellow Blvd
2015,03/27/2015 14:30,10000,HOMICIDE,4467,ITASKA ST,4467 ITASKA ST,4467 Itaska St
2015,03/27/2015 14:30,10000,HOMICIDE,4467,ITASKA ST,4467 ITASKA ST,4467 Itaska St
2015,03/27/2015 15:30,10000,HOMICIDE,4232,S 37TH ST,4232 S 37TH ST,4232 S 37th St
2015,03/30/2015 18:49,10000,HOMICIDE,1206,PARK AVE,1206 PARK AVE,1206 Park Ave
2015,03/30/2015 18:49,10000,HOMICIDE,1206,PARK AVE,1206 PARK AVE,1206 Park Ave
2015,04/01/2015 16:37,10000,HOMICIDE,3501,N NEWSTEAD AVE,3501 N NEWSTEAD AVE,3501 N Newstead Ave
2015,04/02/2015 18:15,10000,HOMICIDE,5082,QUEENS AVE,5082 QUEENS AVE,5082 Queens Ave
2015,04/02/2015 20:22,10000,HOMICIDE,5024,CATES AVE,5024 CATES AVE,5024 Cates Ave
2015,04/03/2015 10:50,10000,HOMICIDE,765,WALTON AVE,765 WALTON AVE,765 Walton Ave
2015,04/04/2015 06:15,10000,HOMICIDE,5225,JAMIESON AVE,5225 JAMIESON AVE,5225 Jamieson Ave
2015,04/04/2015 21:35,10000,HOMICIDE,3910,NATURAL BRIDGE AVE,3910 NATURAL BRIDGE AVE,3910 Natural Bridge Ave
2015,04/10/2015 20:59,10000,HOMICIDE,5747,MAPLE AVE,5747 MAPLE AVE,5747 Maple Ave
2015,04/11/2015 20:40,10000,HOMICIDE,5577,COTE BRILLIANTE AVE,5577 COTE BRILLIANTE AVE,5577 Cote Brilliante Ave
2015,04/13/2015 00:07,10000,HOMICIDE,5532,GREER AVE,5532 GREER AVE,5532 Greer Ave
2015,04/16/2015 00:01,10000,HOMICIDE,5020,MINERVA,5020 MINERVA,5020 Minerva
2015,04/16/2015 12:45,10000,HOMICIDE,2145,E ALICE AVE,2145 E ALICE AVE,2145 E Alice Ave
2015,04/17/2015 21:00,10000,HOMICIDE,4109,N NEWSTEAD AVE,4109 N NEWSTEAD AVE,4109 N Newstead Ave
2015,04/17/2015 23:35,10000,HOMICIDE,3167,PENNSYLVANIA AVE,3167 PENNSYLVANIA AVE,3167 Pennsylvania Ave
2015,04/20/2015 15:42,10000,HOMICIDE,1523,E GRAND BLVD,1523 E GRAND BLVD,1523 E Grand Blvd
2015,04/22/2015 03:03,10000,HOMICIDE,5256,NORTHLAND AVE,5256 NORTHLAND AVE,5256 Northland Ave
2015,04/22/2015 17:45,10000,HOMICIDE,4333,GOODFELLOW BLVD,4333 GOODFELLOW BLVD,4333 Goodfellow Blvd
2015,04/23/2015 23:15,10000,HOMICIDE,1318,N VANDEVENTER AVE,1318 N VANDEVENTER AVE,1318 N Vandeventer Ave
2015,04/24/2015 13:30,10000,HOMICIDE,1401,LUCAS AVE,1401 LUCAS AVE,1401 Lucas Ave
2015,04/29/2015 14:34,10000,HOMICIDE,4739,NATURAL BRIDGE AVE,4739 NATURAL BRIDGE AVE,4739 Natural Bridge Ave
2015,04/29/2015 22:00,10000,HOMICIDE,4024,NATURAL BRIDGE AVE,4024 NATURAL BRIDGE AVE,4024 Natural Bridge Ave
2015,04/29/2015 22:00,10000,HOMICIDE,4024,NATURAL BRIDGE AVE,4024 NATURAL BRIDGE AVE,4024 Natural Bridge Ave
2015,05/01/2015 15:08,10000,HOMICIDE,2614,HOWARD ST,2614 HOWARD ST,2614 Howard St
2015,05/02/2015 03:24,10000,HOMICIDE,2301,SALISBURY ST,2301 SALISBURY ST,2301 Salisbury St
2015,05/02/2015 22:17,10000,HOMICIDE,3000,N VANDEVENTER AVE,3000 N VANDEVENTER AVE,3000 N Vandeventer Ave
2015,05/02/2015 22:17,10000,HOMICIDE,3000,N VANDEVENTER AVE,3000 N VANDEVENTER AVE,3000 N Vandeventer Ave
2015,05/05/2015 14:51,10000,HOMICIDE,6007,NATURAL BRIDGE AVE,6007 NATURAL BRIDGE AVE,6007 Natural Bridge Ave
2015,05/10/2015 11:34,10000,HOMICIDE,2618,N EUCLID AVE,2618 N EUCLID AVE,2618 N Euclid Ave
2015,05/10/2015 20:55,10000,HOMICIDE,2814,N TAYLOR AVE,2814 N TAYLOR AVE,2814 N Taylor Ave
2015,05/12/2015 23:29,10000,HOMICIDE,3146,GOODFELLOW BLVD,3146 GOODFELLOW BLVD,3146 Goodfellow Blvd
2015,05/14/2015 14:28,10000,HOMICIDE,8400,LOWELL LN,8400 LOWELL LN,8400 Lowell Ln
2015,05/14/2015 20:45,10000,HOMICIDE,1101,N VANDEVENTER AVE,1101 N VANDEVENTER AVE,1101 N Vandeventer Ave
2015,05/21/2015 22:30,10000,HOMICIDE,4183,ENRIGHT AVE,4183 ENRIGHT AVE,4183 Enright Ave
2015,05/22/2015 23:05,10000,HOMICIDE,5563,HEBERT ST,5563 HEBERT ST,5563 Hebert St
2015,05/25/2015 11:52,10000,HOMICIDE,2117,BREMEN AVE,2117 BREMEN AVE,2117 Bremen Ave
2015,05/27/2015 21:45,10000,HOMICIDE,731,DODDRIDGE ST,731 DODDRIDGE ST,731 Doddridge St
2015,05/28/2015 02:25,10000,HOMICIDE,5502,GENEVIEVE AVE,5502 GENEVIEVE AVE,5502 Genevieve Ave
2015,05/29/2015 14:10,10000,HOMICIDE,5237,ST LOUIS AVE,5237 ST LOUIS AVE,5237 St Louis Ave
2015,06/02/2015 03:27,10000,HOMICIDE,3623,N NEWSTEAD AVE,3623 N NEWSTEAD AVE,3623 N Newstead Ave
2015,06/02/2015 03:27,10000,HOMICIDE,3623,N NEWSTEAD AVE,3623 N NEWSTEAD AVE,3623 N Newstead Ave
2015,06/04/2015 15:08,10000,HOMICIDE,3845,GREER AVE,3845 GREER AVE,3845 Greer Ave
2015,06/05/2015 21:30,10000,HOMICIDE,3949,FAIRVIEW AVE,3949 FAIRVIEW AVE,3949 Fairview Ave
2015,06/06/2015 03:10,10000,HOMICIDE,3837,SULLIVAN AVE,3837 SULLIVAN AVE,3837 Sullivan Ave
2015,06/07/2015 02:20,10000,HOMICIDE,4310,CHIPPEWA ST,4310 CHIPPEWA ST,4310 Chippewa St
2015,06/09/2015 16:40,10000,HOMICIDE,3721,N MARKET ST,3721 N MARKET ST,3721 N Market St
2015,06/10/2015 00:05,10000,HOMICIDE,3900,N KINGSHIGHWAY BLVD,3900 N KINGSHIGHWAY BLVD,3900 N Kingshighway Blvd
2015,06/15/2015 22:16,10000,HOMICIDE,4523,MARGARETTA AVE,4523 MARGARETTA AVE,4523 Margaretta Ave
2015,06/16/2015 01:15,10000,HOMICIDE,8737,N BROADWAY,8737 N BROADWAY,8737 N Broadway
2015,06/16/2015 01:15,10000,HOMICIDE,8737,N BROADWAY,8737 N BROADWAY,8737 N Broadway
2015,06/16/2015 13:43,10000,HOMICIDE,5942,HIGHLAND AVE,5942 HIGHLAND AVE,5942 Highland Ave
2015,6/19/2015 22:12,10000,HOMICIDE,5607,MARTIN LUTHER KING,5607 MARTIN LUTHER KING,5607 Dr Martin Luther King
2015,06/20/2015 12:00,10000,HOMICIDE,1278,HODIAMONT AVE,1278 HODIAMONT AVE,1278 Hodiamont Ave
2015,06/21/2015 01:04,10000,HOMICIDE,4837,NORTHLAND AVE,4837 NORTHLAND AVE,4837 Northland Ave
2015,06/21/2015 16:45,10000,HOMICIDE,4212,W LEXINGTON AVE,4212 W LEXINGTON AVE,4212 W Lexington Ave
