cs_year,date_occur,address_norm,gw_addrrecnum,gw_x,gw_y,gw_source
2009,11/12/2009 15:30,4583 Maffitt Ave,10060494,-90.24580936573976,38.66565058506299,local
2009,11/14/2009 11:10,3041 Tamm Ave,10242651,-90.29617912422403,38.60815938713965,local
2009,11/16/2009 00:33,4004 North Market St,10068061,-90.23246955339235,38.65455841421278,local
2009,11/17/2009 21:30,3825 Kennerly Ave,10081537,-90.22603126738935,38.656104209343006,local
2009,11/18/2009 00:10,5601 Wabada Ave,10118826,-90.27293911526408,38.67381154952938,local
2009,11/18/2009 00:10,5601 Wabada Ave,10118826,-90.27293911526408,38.67381154952938,local
2009,11/19/2009 20:49,3305 Franklin Ave,10025420,-90.22582556760726,38.64099830054012,local
2009,11/21/2009 03:15,3122 Utah St,10184934,-90.23503767789978,38.59611692664597,local
2009,11/24/2009 00:19,8644 Riverview Blvd,10167767,-90.24089969758037,38.71555781767898,local
2009,11/25/2009 18:55,4562 Morganford Rd,10154206,-90.26561541451589,38.58491992930222,local
2009,11/28/2009 21:45,3850 Potomac St,NA,NA,NA,NA
2009,11/30/2009 16:37,4110 Dryden Ave,10176291,-90.23790687649033,38.675553434662405,local
2009,12/01/2009 18:00,3617 Gasconade St,10258162,-90.24514889952174,38.58265508110342,local
2009,12/01/2009 20:50,101 Bellerive Blvd,NA,NA,NA,NA
2009,12/08/2009 21:51,5615 Maffitt Ave,NA,NA,NA,NA
2009,12/09/2009 20:08,3415 N Kingshighway Blvd,10037013,-90.25373274585473,38.67554006086533,local
2009,12/13/2009 05:00,6212 Emma Ave,10301222,-90.25847973442512,38.70751658304926,local
2009,12/19/2009 08:23,2910 California Ave,10121257,-90.22796793131039,38.60152849660944,local
2009,12/19/2009 10:46,4558 Aldine Ave,10172091,-90.24940789419502,38.65917326695309,local
2009,12/19/2009 19:17,5423 Geraldine Ave,10222045,-90.2406146869063,38.6932641787185,local
2009,12/25/2009 22:00,3846 Lincoln,10195205,-90.22743086797092,38.65531245807174,"local, short"
2009,12/27/2009 10:00,8421 Church Rd,10253859,-90.23333046878014,38.71396360585547,local
2009,12/28/2009 19:33,1520 Salisbury St,10201570,-90.2007443592892,38.66041228969153,local
2010,01/01/2010 00:50,4945 Theodore Ave,10281045,-90.24100139253359,38.68720652447188,local
2010,01/01/2010 00:50,4945 Theodore Ave,10281045,-90.24100139253359,38.68720652447188,local
2010,01/03/2010 03:21,I 55 Southbound at La,NA,NA,NA,NA
2010,01/07/2010 06:34,4350 Semple Ave,10137213,-90.2562042124727,38.688227800183505,local
2010,01/07/2010 06:34,4350 Semple Ave,10137213,-90.2562042124727,38.688227800183505,local
2010,01/07/2010 06:34,4350 Semple Ave,10137213,-90.2562042124727,38.688227800183505,local
2010,01/08/2010 22:32,5525 Ashland Ave,10118405,-90.26596027505785,38.679844867853085,local
2010,01/11/2010 23:56,3946 Natural Bridge Ave,10025856,-90.22431546393219,38.66413586363711,local
2010,01/12/2010 23:02,4030 Peck St,10296102,-90.21329429068145,38.663480188616326,local
2010,01/14/2010 19:00,I 70 Eastbound at Sal,NA,NA,NA,NA
2010,01/14/2010 21:18,3480 Morganford Rd,10154034,-90.26216370760847,38.59482398579652,local
2010,01/15/2010 21:45,4706 Highland Ave,10157854,-90.25070746543058,38.664760591134126,local
2010,01/18/2010 17:10,1339 Graham St,10269233,-90.29163623379118,38.625884483656584,local
2010,01/25/2010 03:40,1920 E College Ave,10319211,-90.21294914345074,38.67573193437684,local
2010,01/27/2010 00:14,4222 E Margaretta Ave,10188207,-90.22957723451603,38.66940726848545,local
2010,01/28/2010 06:30,3832 Blaine Ave,10202332,-90.24319157443182,38.61906071217311,local
2010,01/31/2010 09:30,2040 E De Soto Ave,NA,NA,NA,NA
2010,02/03/2010 17:58,4213 Dr Martin Luther King,10008811,-90.23902614612437,38.65424351773946,"local, short"
2010,02/03/2010 17:58,4213 Dr Martin Luther King,10008811,-90.23902614612437,38.65424351773946,"local, short"
2010,02/06/2010 00:25,3638 Hebert St,10102395,-90.21954831575337,38.65954048064006,local
2010,02/11/2010 12:23,6027 Florissant,NA,NA,NA,NA
2010,02/27/2010 01:10,1702 N Taylor Ave,10064980,-90.24696192603976,38.658564396000834,local
2010,03/02/2010 13:47,1450 N Market St,10066366,-90.19769943550331,38.64724833336465,local
2010,03/20/2010 01:55,4325 College Ave,10223569,-90.2182482772947,38.67184533165524,local
2010,03/20/2010 20:00,5218 Nagel Ave,10318143,-90.29065024336015,38.569876954212845,local
2010,03/26/2010 13:10,1430 Semple Ave,10137080,-90.27239454756464,38.66587193548301,local
2010,03/26/2010 17:50,5146 Maffitt Ave,10059894,-90.26013596859619,38.6710265454917,local
2010,03/29/2010 21:15,5835 Selber Ct,10309764,-90.27329604084191,38.68376603793202,local
2010,03/30/2010 22:25,805 Eichelberger St,10213468,-90.24858131954859,38.56848873813146,local
2010,04/04/2010 13:30,8815 N Broadway,10043247,-90.22859983398212,38.72405679836339,local
2010,04/04/2010 20:23,5955 Goodfellow Blvd,10063945,-90.25396757486779,38.715231647909484,local
2010,04/05/2010 15:45,2425 Hadley St,NA,NA,NA,NA
2010,04/09/2010 12:55,North 1st St at Mullanphy St,NA,NA,NA,NA
2010,04/09/2010 12:55,North 1st St at Mullanphy St,NA,NA,NA,NA
2010,04/10/2010 01:22,917 Warren St,NA,NA,NA,NA
2010,04/17/2010 19:29,4431 Athlone Ave,10249275,-90.22667714642435,38.67645555269241,local
2010,04/17/2010 20:23,4127 Obear Ave,10240726,-90.2152638590523,38.66619768115266,local
2010,04/18/2010 21:13,4675 Natural Bridge Ave,10027752,-90.24337815044726,38.673129697257124,local
2010,04/18/2010 23:06,2600 N 14th St,10145900,-90.1966436989071,38.64997822732993,local
2010,04/21/2010 03:43,3815 Pennsylvania Ave,10145286,-90.23523245368551,38.58660661311914,local
2010,04/21/2010 03:43,3815 Pennsylvania Ave,10145286,-90.23523245368551,38.58660661311914,local
2010,04/24/2010 00:36,3707 Minnesota Ave,10126199,-90.23595999505825,38.588779001155885,local
2010,04/24/2010 04:50,3546 Nebraska Ave,10173218,-90.23254164545762,38.59089048250933,local
2010,04/25/2010 13:00,5201 Dewey Ave,10255638,-90.25527704071682,38.57323248681848,local
2010,04/30/2010 07:26,1383 Clara Ave,10079935,-90.27857945998394,38.667128081594505,local
2010,05/15/2010 10:15,3115 Gravois Ave,10052437,-90.23373247355971,38.60011116070291,local
2010,05/16/2010 00:04,3800 Lee Ave,10105017,-90.21773090266139,38.667585151064145,local
2010,05/17/2010 20:35,3816 S Compton Ave,10099757,-90.23800941433954,38.58694977401827,local
2010,05/18/2010 11:23,4332 Lee Ave,10105267,-90.23113373486008,38.67346637443529,local
2010,05/25/2010 00:04,4904 N Euclid Ave,NA,NA,NA,NA
2010,05/30/2010 02:50,3050 Olive St,10021246,-90.22265710214161,38.634375693936924,local
2010,05/30/2010 16:05,5242 Palm St,10093884,-90.25813758491941,38.677758069196194,local
2010,06/02/2010 17:50,5064 Emerson Ave,10257363,-90.24753288698099,38.693192726330345,local
2010,06/03/2010 10:10,5309 Michigan Ave,10128628,-90.2435548293818,38.565819728629315,local
2010,06/04/2010 17:16,4925 Beacon Ave,10248616,-90.25393408530299,38.69355437165598,local
2010,06/05/2010 01:36,5340 Harney Ave,NA,NA,NA,NA
2010,06/12/2010 22:46,2738 Burd Ave,10134943,-90.26925306996333,38.67574077404778,local
2010,06/12/2010 23:34,1101 Hodiamont Ave,10076155,-90.2938781766987,38.66370195178887,local
2010,06/13/2010 12:40,6116 Dr Martin Luther King,10007211,-90.28600523975345,38.67521961237402,"local, short"
2010,06/20/2010 00:20,5818 Lillian Ave,10207606,-90.25766434896232,38.698652714203554,local
2010,06/21/2010 00:27,205 N 9th St,10116315,-90.19389264280011,38.62835005301549,local
2010,06/24/2010 23:08,5601 Highland,10158158,-90.27252236211409,38.674641803602164,"local, short"
2010,06/25/2010 19:34,3851 Sherman Pl,10260373,-90.21943239514482,38.667934592268914,local
2010,06/27/2010 04:10,1267 Hodiamont Ave,10076214,-90.29102197824292,38.66779206532116,local
2010,06/28/2010 18:05,2807 S Jefferson Ave,10077875,-90.22375515387715,38.6029073446043,local
2010,06/29/2010 21:37,3221 Potomac,10196387,-90.2379504670235,38.593219436346104,"local, short"
2010,07/06/2010 23:11,1300 Ohio Ave,10124721,-90.22112489123386,38.61961745264421,local
2010,07/08/2010 02:05,2245 Hebert St,10102641,-90.20527795199011,38.65586954555266,local
2010,07/12/2010 03:50,2008 Madison St,10076403,-90.2051602033644,38.64588092489124,local
2010,07/17/2010 01:40,4349 Lee Ave,10105829,-90.23123043258288,38.674031046133834,local
2010,07/18/2010 00:23,3128 Utah St,10184937,-90.2351352211587,38.59612923471223,local
2010,07/23/2010 19:14,5135 Northland,10190847,-90.26024760521416,38.67058828074408,"local, short"
2010,07/24/2010 02:26,4435 Clarence Ave,10231379,-90.22874165902307,38.677825575368715,local
2010,07/29/2010 16:15,3920 Lexington Ave,10146542,-90.22442786160927,38.66239908479262,local
2010,08/12/2010 15:36,4764 Louisiana Ave,10166874,-90.2479716671375,38.57183449619394,local
2010,08/17/2010 19:43,4202 Harris Ave,10213844,-90.22616125064009,38.67260694149078,local
2010,08/18/2010 10:56,2033 Gano Ave,10215979,-90.2114864243148,38.67223510055462,local
2010,08/21/2010 04:14,5127 Highland Ave,10158127,-90.26073505632378,38.669653292055465,local
2010,08/26/2010 00:30,4004 Maffitt Ave,10059438,-90.22993015978223,38.65818328598286,local
2010,08/27/2010 02:48,4151 Blaine Ave,10202516,-90.25179728790965,38.62036713315275,local
2010,08/27/2010 19:29,3000 N Vandeventer Ave,NA,NA,NA,NA
2010,08/30/2010 21:25,4766 Leduc St,10250244,-90.25409015930752,38.66315396628168,local
2010,09/04/2010 23:28,5141 Lexington Ave,10147324,-90.25613125839067,38.676447125271324,local
2010,09/10/2010 20:30,4548 Queens Ave,10299475,-90.24540031864723,38.68705303386076,local
2010,09/11/2010 21:00,3024 Potomac St,10195956,-90.23455679821414,38.59236934674303,local
2010,09/17/2010 17:24,4400 Farlin Ave,NA,NA,NA,NA
2010,09/17/2010 17:24,4400 Farlin Ave,NA,NA,NA,NA
2010,09/19/2010 23:00,1514 Mallinckrodt St,10213079,-90.20003774062143,38.65953331023657,local
2010,09/20/2010 00:30,5115 S Broadway,10054215,-90.23945251461242,38.56585872682307,local
2010,09/20/2010 17:30,4164 Pleasant St,10269299,-90.21061848701089,38.66551588432366,local
2010,09/21/2010 21:46,4747 Mcmillan Ave,10238288,-90.25660089664609,38.654199051442696,local
2010,09/21/2010 22:12,5125 Greer Ave,10103809,-90.25666129605446,38.674600145646416,local
2010,09/22/2010 04:20,5401 Louisiana Ave,NA,NA,NA,NA
2010,09/24/2010 13:10,4046 W Belle Pl,10185778,-90.24019944677644,38.64679179421822,local
2010,09/30/2010 18:11,1501 Angelica St,10197510,-90.20364708245441,38.66571930747342,local
2010,10/06/2010 20:25,1305 N Sarah St,10115371,-90.23843008354886,38.65115887449157,local
2010,10/09/2010 06:23,4230 N Florissant Ave,NA,NA,NA,NA
2010,10/09/2010 23:12,3528 Giles Ave,10260933,-90.24584954443604,38.593127619885706,local
2010,10/09/2010 23:30,3642 Pennsylvania Ave,10144671,-90.23400411804458,38.589383608069255,local
2010,10/11/2010 23:35,5320 Page Blvd,NA,NA,NA,NA
2010,10/16/2010 19:51,726 Carr St,10073634,-90.18955592351652,38.63470466579227,local
2010,10/22/2010 21:35,3409 Goodfellow,NA,NA,NA,NA
2010,10/25/2010 01:00,8551 Drury Ln,10303716,-90.24631410469323,38.714665607512416,local
2010,10/26/2010 22:11,4225 Enright Ave,10028877,-90.24539574184237,38.648364390167984,local
2010,10/26/2010 23:10,2930 N 21st St,10203425,-90.20253889732768,38.653016428609526,local
2010,10/27/2010 16:03,5974 Drury Ln,10303653,-90.2461702461537,38.71234835475523,local
2010,10/30/2010 21:50,4205 John Ave,10251404,-90.21493154621217,38.66773955181785,local
2010,10/30/2010 21:50,4205 John Ave,10251404,-90.21493154621217,38.66773955181785,local
2010,11/01/2010 02:25,1521 Washington Ave,10018067,-90.2009601560279,38.63295105034704,local
2010,11/03/2010 21:50,8600 Church Rd,10253781,-90.23275405181981,38.71702417350682,local
2010,11/04/2010 22:55,3648 Hebert St,10102403,-90.21980043226897,38.65965182027485,local
2010,11/05/2010 20:33,3619 Penrose St,NA,NA,NA,NA
2010,11/09/2010 11:55,5984 Astra Ave,10305469,-90.24969795920474,38.70996492162315,local
2010,11/10/2010 21:30,8502 Trafford Ln,10276653,-90.25026306092799,38.71469514727868,local
2010,11/10/2010 21:30,8502 Trafford Ln,10276653,-90.25026306092799,38.71469514727868,local
2010,11/11/2010 17:49,5965 Era Ave,10283422,-90.25175145162305,38.714523326107006,local
2010,11/12/2010 00:01,3920 Palm St,10093612,-90.22393194225451,38.66308459933881,local
2010,11/13/2010 06:00,1410 Newhouse Ave,10318819,-90.20135558506036,38.664706428343976,local
2010,11/13/2010 16:50,5756 Theodore Ave,10280999,-90.25377973629492,38.699857404125574,local
2010,11/16/2010 20:43,1741 Cochran Pl,10322404,-90.20021595127277,38.64166248798397,local
2010,11/17/2010 23:09,3148 Magnolia Ave,10135674,-90.2341954793484,38.6050753145609,local
2010,11/19/2010 10:35,4723 Sacramento Ave,10267326,-90.24424937351512,38.67439271519591,local
2010,11/21/2010 17:31,8847 N Broadway,10043251,-90.22845541634206,38.72510204751029,local
2010,11/21/2010 19:50,1316 Union Blvd,10045467,-90.2710927049625,38.66124928248905,local
2010,11/23/2010 17:04,2939 Hebert St,10102789,-90.21550870743344,38.65844669162122,local
2010,11/23/2010 17:13,2415 Glasgow Ave,NA,NA,NA,NA
2010,11/24/2010 16:35,4638 Natural Bridge Ave,10026476,-90.24270941686426,38.67215097050228,local
2010,11/27/2010 21:55,4401 Natural Bridge Ave,10027504,-90.2362554800022,38.670254793522666,local
2010,11/28/2010 00:16,3865 Alexander St,10309181,-90.25447333828771,38.58758621514807,local
2010,11/28/2010 16:40,3721 N Market St,NA,NA,NA,NA
2010,11/30/2010 04:41,705 Wilmington Ave,10273259,-90.25078708154808,38.56326276711589,local
2010,11/30/2010 12:02,3958 Washington Ave,10014011,-90.24047195709906,38.64281394651059,local
2010,11/30/2010 12:02,3958 Washington Ave,10014011,-90.24047195709906,38.64281394651059,local
2010,12/04/2010 17:22,6013 Margaretta Ave,10189230,-90.27344141447539,38.690709882687436,local
2010,12/05/2010 06:47,1400 Hampton Ave,NA,NA,NA,NA
2010,12/05/2010 19:42,1288 Amherst Pl,10275934,-90.28799063674045,38.669007485854074,local
2010,12/11/2010 02:35,4250 N Kingshighway Blvd,10035600,-90.24575934017834,38.68478655297557,local
2010,12/13/2010 09:19,1220 Warren St,10157559,-90.19472390409383,38.64983734350353,local
2010,12/13/2010 19:30,3501 Franklin Ave,10025450,-90.22850690800901,38.64154816501787,local
2010,12/15/2010 18:00,823 Wall St,10286766,-90.22992508717664,38.71953292136345,local
2010,12/18/2010 21:18,4515 Alice Ave,10257116,-90.2214585380693,38.67318590531298,local
2010,12/20/2010 00:33,5638 Saint Louis Ave,NA,NA,NA,NA
2010,12/22/2010 01:30,1001 Hamilton Ave,NA,NA,NA,NA
2010,12/25/2010 22:10,8370 N Broadway,10042578,-90.22870614673091,38.71361763145845,local
2010,12/25/2010 22:10,8370 N Broadway,10042578,-90.22870614673091,38.71361763145845,local
2010,12/26/2010 20:56,6948 Chippewa St,10039325,-90.31058222954456,38.58785517143411,local
2010,12/31/2010 05:50,3828 Cottage Ave,10137458,-90.2274334201926,38.654321508592126,local
2010,12/31/2010 22:13,5583 Era Ave,10283380,-90.25557131848049,38.70927739337767,local
2011,01/09/2011 10:58,5071 Davison Ave,NA,NA,NA,NA
2011,01/26/2011 19:43,1245 Gimblin St,10301511,-90.2366254063733,38.71405650112868,local
2011,02/06/2011 10:36,1141 Ferry St,NA,NA,NA,NA
2011,02/06/2011 18:00,4221 20th,NA,NA,NA,NA
2011,02/10/2011 22:26,5725 Virginia Ave,NA,NA,NA,NA
2011,02/12/2011 05:10,3909 Cleveland Ave,10219796,-90.24632364748271,38.611218221503165,local
2011,02/14/2011 13:50,3804 Gravois Ave,10051991,-90.24940739659495,38.59129255334431,local
2011,02/15/2011 02:40,3544 Giles Ave,10260945,-90.24592427183046,38.5926588319965,local
2011,02/17/2011 23:29,3250 Michigan Ave,10127144,-90.23486322683773,38.596593275148805,local
2011,02/18/2011 11:00,5938 Plymouth Ave,10201864,-90.28957485314818,38.6658723640132,local
2011,02/19/2011 13:00,4208 E Cook Ave,10122294,-90.24144241129903,38.650368881720325,local
2011,02/20/2011 19:02,4500 S Compton Ave,10099878,-90.24053360883998,38.57478304745921,local
2011,02/24/2011 04:00,5634 Maffitt Ave,10060012,-90.27274176895689,38.67601448460635,local
2011,02/26/2011 12:30,3833 Indiana Ave,10238795,-90.22613080889185,38.584960799365895,local
2011,02/26/2011 21:07,5979 Summit Pl,10311185,-90.24744719695629,38.713059983704795,local
2011,02/27/2011 21:52,4938 Natural Bridge Ave,10026668,-90.24976106701652,38.67511963515243,local
2011,03/04/2011 08:00,4434 Greer Ave,10103372,-90.24039990822665,38.66620900652547,local
2011,03/04/2011 20:23,5729 Mimika Ave,10225923,-90.25375808119514,38.71014285300513,local
2011,03/06/2011 23:31,1820 Belle Glade Ave,10237332,-90.23581439927943,38.655135984923604,local
2011,03/08/2011 06:50,3117 Osage St,10214316,-90.23726655448093,38.5839596358568,local
2011,03/08/2011 06:50,3117 Osage St,10214316,-90.23726655448093,38.5839596358568,local
2011,03/08/2011 19:48,915 N Taylor Ave,10065264,-90.25278024091784,38.65254769020514,local
2011,03/12/2011 20:06,5529 Labadie Ave,10079376,-90.26724593849593,38.67839130557762,local
2011,3/17/2011 0:01,30 Plaza Sq,10320842,-90.20441326078698,38.62990139104161,local
2011,03/17/2011 21:53,4915 Page Blvd,10031006,-90.2596875686291,38.66072198925021,local
2011,03/18/2011 17:51,3112 Ivanhoe Ave,10240986,-90.30285244615915,38.60793009092179,local
2011,03/19/2011 18:48,2144 E Fair Ave,10168087,-90.21987561702328,38.6757498399733,local
2011,03/19/2011 21:13,4244 Miami St,10130435,-90.26095628790691,38.593429786316314,local
2011,03/26/2011 04:53,1015 N 7th St,10232259,-90.18955592351652,38.63470466579227,local
2011,4/5/2011 10:25,4623 Oregon Ave,10152050,-90.23597890322229,38.57177228593299,local
2011,4/16/2011 0:56,1459 Chestnut St,NA,NA,NA,NA
2011,4/16/2011 10:45,3812 S Spring Ave,10170924,-90.24809328824281,38.588315550893896,local
2011,4/20/2011 2:10,4725 N 20th St,10143430,-90.20968563925186,38.67162791193617,local
2011,4/22/2011 9:36,5038 Alcott Ave,10272826,-90.24951114418857,38.693202206703276,local
2011,4/23/2011 0:50,2926 California Ave,10121265,-90.22796793131039,38.60152849660944,local
2011,4/23/2011 13:57,9104 Jordan St,10289571,-90.22966210358938,38.72613654676263,local
2011,4/24/2011 2:35,800 S 4th St,10268795,-90.19172781638231,38.617926620227884,local
2011,4/24/2011 2:35,800 S 4th St,10268795,-90.19172781638231,38.617926620227884,local
2011,4/27/2011 22:35,4951 Ashby Ave,10281215,-90.23709547456727,38.68956738827428,local
2011,4/28/2011 22:35,9005 Newby St,10297006,-90.23509674827143,38.721817416532105,local
2011,4/30/2011 0:01,1010 Howard St,NA,NA,NA,NA
2011,5/1/2011 18:05,5900 Lillian Ave,10207616,-90.25980606567394,38.6996061996531,local
2011,5/2/2011 19:15,1500 Lewis St,10310689,-90.18165262084185,38.639705064902444,local
2011,5/5/2011 13:00,1422 Veronica Ave,10281389,-90.239385845385,38.71780354924222,local
2011,5/5/2011 13:00,1422 Veronica Ave,10281389,-90.239385845385,38.71780354924222,local
2011,5/8/2011 21:10,2300 Angelica St,10197463,-90.20949578416352,38.663035322453084,local
2011,5/9/2011 9:56,5014 Idaho Ave,10253340,-90.24638672058667,38.57013696213472,local
2011,5/10/2011 3:55,5618 S Grand Blvd,10049659,-90.25442758092454,38.56790023775669,local
2011,5/11/2011 1:50,E Grand Ave at I 70 W,NA,NA,NA,NA
2011,5/11/2011 16:40,3659 Hickory St,NA,NA,NA,NA
2011,5/16/2011 18:00,5516 Minerva Ave,NA,NA,NA,NA
2011,5/18/2011 0:17,4040 Sullivan Ave,10206164,-90.22854185235329,38.66213508499761,local
2011,5/18/2011 8:00,1395 Hamilton Ave,10064728,-90.28444312489856,38.670983650223185,local
2011,5/19/2011 8:55,3734 Roswell Ave,10302470,-90.2682439827112,38.55807844958395,local
2011,5/22/2011 15:28,1452 Castle,10304691,-90.20656177155685,38.617725076255276,"local, short"
2011,5/22/2011 22:17,5629 Saint Louis Ave,NA,NA,NA,NA
2011,5/23/2011 21:33,3142 Arsenal St,10043549,-90.23477406204992,38.60143352441811,local
2011,5/25/2011 3:15,2310 S Jefferson Ave,10077426,-90.22202128591559,38.60719498906214,local
2011,5/25/2011 12:00,8517 Broadway,NA,NA,NA,NA
2011,6/7/2011 23:03,6824 Michigan Ave,NA,NA,NA,NA
2011,6/8/2011 3:00,5361 Claxton Ave,10282130,-90.24360085652555,38.69378810825867,local
2011,6/8/2011 7:00,9100 Riverview Dr,10286853,-90.22061611331019,38.72781166861304,local
2011,6/8/2011 16:47,4817 Bessie Ave,10268632,-90.24163316884028,38.68029481469121,local
2011,6/9/2011 10:25,5750 Natural Brdg,NA,NA,NA,NA
2011,6/9/2011 20:48,3100 N Garrison Ave,NA,NA,NA,NA
2011,6/9/2011 23:55,2009 Hebert St,10102623,-90.2020252473297,38.655193996419506,local
2011,6/9/2011 23:55,8850 Lowell St,10241531,-90.22657671983345,38.72496200212809,local
2011,6/12/2011 23:00,4246 Warne Ave,10197225,-90.21942502351025,38.671090773541664,local
2011,6/13/2011 11:53,2053 E De Soto Ave,10228553,-90.21329251101803,38.673339291286844,local
2011,6/15/2011 23:11,1123 S 14th St,10155807,-90.20656177155685,38.617725076255276,local
2011,6/19/2011 12:34,1916 Sidney St,10161239,-90.21604028771974,38.60291289736686,local
2011,6/20/2011 19:01,906 Riverview Blvd,10167622,-90.23162499774845,38.724365092857774,local
2011,6/28/2011 15:50,1384 Semple Ave,10137063,-90.27336765550244,38.664532561036516,local
2011,6/29/2011 10:15,5130 Wabada Ave,10118545,-90.26174603612414,38.66830517797653,local
2011,6/30/2011 23:45,1411 Walton Ave,10204072,-90.2563106256922,38.660290125375646,local
2011,07/01/2011 01:00,3512 N Vandeventer Ave,NA,NA,NA,NA
2011,07/01/2011 22:05,3108 Rolla Pl,10261930,-90.23211662538495,38.66373350031504,local
2011,07/03/2011 07:30,1417 Glasgow Ave,10165802,-90.21790157299397,38.64521255178441,local
2011,07/06/2011 06:40,5019 Ridge Ave,10065698,-90.2624670700255,38.661875320324924,local
2011,07/06/2011 22:50,5738 Woodland Ave,10315267,-90.25801438997986,38.69671197613519,local
2011,07/09/2011 03:23,1127 S 14th St,10155811,-90.20656177155685,38.617725076255276,local
2011,07/17/2011 03:15,2801 Chariton St,10280287,-90.23334220768179,38.5779649749332,local
2011,07/23/2011 20:43,5474 Genevieve Ave,10253048,-90.24540047025916,38.698678345315805,local
2011,07/30/2011 16:04,3800 Sullivan Ave,10205924,-90.2226594978227,38.65955333153985,local
2011,07/30/2011 22:20,1600 Goodfellow Blvd,NA,NA,NA,NA
2011,08/01/2011 02:35,4530 Margaretta Ave,10188374,-90.23895019779079,38.67338362385369,local
2011,08/09/2011 22:58,5719 Pamplin Ave,10299857,-90.25309749011922,38.7094523271431,local
2011,08/09/2011 22:58,5719 Pamplin Ave,10299857,-90.25309749011922,38.7094523271431,local
2011,08/13/2011 05:35,4244 California Ave,10121514,-90.23282992437807,38.578119834944836,local
2011,08/14/2011 20:40,4563 Mcmillan Ave,10238239,-90.25330635822934,38.65378086660263,local
2011,08/22/2011 03:00,3115 Cherokee St,10133095,-90.23513716034559,38.59471106074039,local
2011,08/23/2011 23:39,3524 N Kingshighway Blvd,10035426,-90.25140970826149,38.675834849480935,local
2011,08/27/2011 22:44,4912 W Florissant Ave,10089054,-90.23496299844116,38.68937394263564,local
2011,08/29/2011 11:25,2024 E Obear Ave,10240489,-90.20990549619191,38.67049901294055,local
2011,09/01/2011 21:50,4031 Peck St,10296165,-90.21375067048635,38.66379693889576,local
2011,09/09/2011 23:00,4206 W Kennerly Ave,10335262,-90.23819253109237,38.660230278356295,local
2011,09/13/2011 17:27,1445 S 18th St,10197875,-90.21198069532427,38.61562628283042,local
2011,09/16/2011 00:01,3618 Pennsylvania Ave,10144661,-90.23387110423374,38.59003298710113,local
2011,09/16/2011 18:20,O'fallon Park,NA,NA,NA,NA
2011,09/21/2011 22:30,8551 N Broadway,10043208,-90.22945690158403,38.71859289749274,local
2011,09/22/2011 02:41,1600 S Broadway,10052995,-90.19838505077827,38.6094797957756,local
2011,09/23/2011 00:30,2838 Magnolia Ave,10135630,-90.22933000005995,38.60388576157473,local
2011,09/24/2011 22:24,100 Elwood,NA,NA,NA,NA
2011,09/26/2011 00:53,5621 Maple Ave,10061746,-90.28179073089805,38.66076208030189,local
2011,09/28/2011 02:25,2701 Fall Ave,NA,NA,NA,NA
2011,09/28/2011 18:40,5446 Ridge Ave,10065614,-90.27398291849184,38.665399886970654,local
2011,10/01/2011 00:39,5425 Riverview Blvd,10167915,-90.25229872850032,38.70401462479485,local
2011,10/12/2011 20:04,3434 California Ave,10121358,-90.22981165159584,38.59269524721242,local
2011,10/13/2011 21:23,2915 N Jefferson Ave,NA,NA,NA,NA
2011,10/19/2011 08:16,5915 Wilson Ave,10216284,-90.28603194618316,38.617963264742876,local
2011,10/19/2011 21:45,5578 Clemens Ave,10123034,-90.28151012686033,38.65577919144078,local
2011,10/20/2011 00:19,1341 Montclair Ave,10212551,-90.27815938768937,38.66564364984114,local
2011,10/20/2011 14:45,3858 Ashland Ave,10117395,-90.22381840109763,38.661151206025835,local
2011,11/01/2011 23:40,8039 Church Rd,10253827,-90.23197980741817,38.70938845921305,local
2011,11/04/2011 19:20,5150 Dr Martin Luther King,10006351,-90.26650797094982,38.66470433074486,"local, short"
2011,11/06/2011 22:05,4445 Catherine Pl,10320393,-90.23132703746971,38.68191487606204,local
2011,11/11/2011 09:00,2728 Cherokee St,10132807,-90.2289553042746,38.59349550970209,local
2011,11/13/2011 17:06,4052 Saint Louis Ave,NA,NA,NA,NA
2011,11/19/2011 03:30,3124 N Grand Blvd,NA,NA,NA,NA
2011,11/20/2011 00:55,2501 N Grand Blvd,10055974,-90.22326000813298,38.65278965398183,local
2011,12/06/2011 18:20,5102 Lotus Ave,10140676,-90.26166995699194,38.66709741885818,local
2011,12/08/2011 06:00,3447 Tennessee Ave,10215063,-90.24077036077749,38.593800274048306,local
2011,12/13/2011 20:18,996 Riverview Blvd,10167640,-90.23430945143372,38.72296721510535,local
2011,12/18/2011 04:30,1312 N 10th St,10119650,-90.19067670014536,38.6382135260114,local
2011,12/20/2011 12:39,5400 Riverview Blvd,NA,NA,NA,NA
2012,01/01/2012 00:50,4931 Plover Ave,10241385,-90.25581584879374,38.695901988295745,local
2012,01/02/2012 01:30,4672 S Spring Ave,10170983,-90.25330224508046,38.57776520196891,local
2012,01/07/2012 10:00,3311 Minnesota Ave,10126136,-90.23452766751203,38.595802046889645,local
2012,01/08/2012 16:53,8921 Annetta St,10306777,-90.23758344608798,38.719714149962726,local
2012,01/08/2012 16:53,8921 Annetta St,10306777,-90.23758344608798,38.719714149962726,local
2012,01/14/2012 21:12,4317 Swan Ave,10244280,-90.25730763578305,38.62619846350864,local
2012,01/16/2012 00:59,5020 Shreve Ave,10197032,-90.23740479826472,38.683465200913346,local
